CHART_DATE,CHART_YEAR,CHART_MONTH,CHART_WEEK,ICE_SEASON,SEA_AREA,NCT_AREA,MYI_AREA,FYI_AREA,YOUNGICE_AREA,NEWICE_AREA
28/06/1974,1974,6,26,1974,94923.96823,93851.21863,23767.14544,70658.02924,0,0
05/07/1974,1974,7,27,1974,94923.96747,93975.46115,23666.03905,70830.35551,0,0
12/07/1974,1974,7,28,1974,94923.96893,93859.4498,24955.54851,69466.70208,0,0
19/07/1974,1974,7,29,1974,94923.96732,93046.90702,24312.40833,69272.04163,0,0
26/07/1974,1974,7,30,1974,94923.96869,92714.03748,21670.58987,71085.6305,0,0
02/08/1974,1974,8,31,1974,94923.96824,90041.1535,6114.899083,84002.72266,0,0
09/08/1974,1974,8,32,1974,94923.96887,85540.41013,18460.96803,67351.61708,0,0
16/08/1974,1974,8,33,1974,94923.96733,82819.61899,16654.98167,68475.2466,0,0
23/08/1974,1974,8,34,1974,94923.9678,82289.29965,16492.55885,68605.26087,0,0
30/08/1974,1974,8,35,1974,94918.16583,78389.96942,16735.59641,63292.37899,0,5.600790184
06/09/1974,1974,9,36,1974,94923.9695,75378.57567,10646.54344,65603.54811,0,0
13/09/1974,1974,9,37,1974,94923.96855,54905.84631,15859.29595,34375.61841,0,5017.034799
20/09/1974,1974,9,38,1974,94923.96824,75800.4778,20974.77276,26883.09513,5.289169949,29504.82393
27/09/1974,1974,9,39,1974,94923.99771,84266.20151,20652.967,23111.53166,25641.64325,17535.09889
04/10/1974,1974,10,40,1974,94923.96465,85411.09146,37645.59107,9209.160779,36225.43062,10912.29046
01/06/1975,1975,6,23,1975,94923.96758,94923.96758,42908.63349,52015.33409,0,0
20/06/1975,1975,6,25,1975,94923.96863,88600.8034,43432.52659,51044.23218,0,0
27/06/1975,1975,6,26,1975,94923.9678,88913.3369,43713.61333,51178.71967,0,0
04/07/1975,1975,7,27,1975,94923.96838,94365.67401,42450.49914,52096.12005,0,0
11/07/1975,1975,7,28,1975,94923.96778,92165.67212,45372.8432,48132.8126,0,0
18/07/1975,1975,7,29,1975,94923.96805,88005.95188,38707.61879,50472.06502,0,0
25/07/1975,1975,7,30,1975,94923.96708,85773.75129,41161.95544,45774.8671,0,0
01/08/1975,1975,8,31,1975,94923.96719,84137.77565,42000.61056,42686.97847,0,0
08/08/1975,1975,8,32,1975,94923.96811,77850.79465,41644.74799,37306.50533,0,0
15/08/1975,1975,8,33,1975,94923.96927,75270.33318,31092.19793,44812.81613,0,0
22/08/1975,1975,8,34,1975,94923.96829,70659.18161,31465.05155,39810.70657,0,0
29/08/1975,1975,8,35,1975,94923.96793,67546.16324,31228.98564,37075.72405,0,0
05/09/1975,1975,9,36,1975,94923.96692,60217.36099,31006.37605,26343.66193,0,3982.430897
12/09/1975,1975,9,37,1975,94923.96689,83346.3913,28419.7984,17355.34583,7433.998577,31882.331
19/09/1975,1975,9,38,1975,94923.96636,86692.69404,33136.13789,18946.53244,10245.61209,26704.25306
26/09/1975,1975,9,39,1975,94923.96717,90346.63916,32130.11943,16057.41154,35063.11931,11965.36965
03/10/1975,1975,10,40,1975,94923.96785,90624.54451,38451.20548,229.8375761,52651.90753,4137.444594
10/10/1975,1975,10,41,1975,94923.9679,91532.26686,39550.71903,7812.095452,48986.94071,1263.312652
17/10/1975,1975,10,42,1975,94923.96761,92425.02745,37378.02949,21678.51613,35537.44928,2343.793948
24/10/1975,1975,10,43,1975,94924.32125,92829.31164,32232.96125,28403.49832,36024.40174,334.5788838
31/10/1975,1975,10,44,1975,94923.9671,92415.69425,46832.71441,31694.58275,14841.15683,2721.046623
18/06/1976,1976,6,25,1976,94923.96613,94232.50945,36554.75684,57677.75261,0,0
25/06/1976,1976,6,26,1976,94923.96797,94175.43362,31935.95811,59466.34092,2773.134587,0
02/07/1976,1976,7,27,1976,94923.96867,94209.21293,35763.99051,58633.31082,0,0
09/07/1976,1976,7,28,1976,94923.96816,94021.05743,35159.99433,59052.28607,0,0
16/07/1976,1976,7,29,1976,94923.9665,93534.55581,35150.87237,58384.93839,0,0
23/07/1976,1976,7,30,1976,94923.96781,90722.90154,34840.58933,55882.31221,0,0
30/07/1976,1976,7,31,1976,94923.96877,90057.2652,33300.5899,56880.31897,0,0
06/08/1976,1976,8,32,1976,94924.03044,87779.13755,33666.99654,54122.96714,0,0
13/08/1976,1976,8,33,1976,94923.96732,83905.58869,30829.58498,54707.88137,0,0
20/08/1976,1976,8,34,1976,94923.96732,84692.94238,33809.54283,53042.16804,0,0
27/08/1976,1976,8,35,1976,94923.96786,76351.21873,34271.90495,43690.32851,0,0
03/09/1976,1976,9,36,1976,94923.96691,77991.63218,26195.06847,53313.9619,0,0
10/09/1976,1976,9,37,1976,94923.96866,78528.97539,31304.66392,49327.50253,0,0
17/09/1976,1976,9,38,1976,94923.96643,87227.9706,41061.11074,26940.86861,0,22297.81897
24/09/1976,1976,9,39,1976,94923.9678,84082.76699,38779.00229,27580.9968,1767.980025,20396.20884
01/10/1976,1976,10,40,1976,94923.96859,87619.09961,62215.50675,1515.523505,7093.208903,19876.43869
08/10/1976,1976,10,41,1976,94923.96593,90217.02545,54736.20794,1637.568471,28268.3644,10448.17856
15/10/1976,1976,10,42,1976,94923.96766,92252.89223,50044.00192,4816.448066,35926.84183,5358.445543
22/10/1976,1976,10,43,1976,94923.96692,91999.10286,38112.00523,5530.988114,43505.39533,8499.726607
29/10/1976,1976,10,44,1976,94923.96965,92276.30537,45408.33783,8694.689957,40817.21955,1766.433727
10/06/1977,1977,6,24,1977,94923.96582,94923.96582,54209.24984,40952.37657,0,0
17/06/1977,1977,6,25,1977,94923.96812,93715.58987,53812.51002,40124.131,0,0
24/06/1977,1977,6,26,1977,94923.96826,93870.10222,52728.84879,41364.2547,0,0
01/07/1977,1977,7,27,1977,94923.96769,93918.89729,51263.03617,42837.5493,0,0
08/07/1977,1977,7,28,1977,94923.96736,94812.60679,54431.21239,40476.03275,0,0
15/07/1977,1977,7,29,1977,94923.96679,93432.53522,52322.41729,41648.82206,0,0
22/07/1977,1977,7,30,1977,94923.96739,91683.04841,50150.42294,42001.02681,0,0
29/07/1977,1977,7,31,1977,94923.96726,87959.12852,50889.01174,37378.1665,0,0
05/08/1977,1977,8,32,1977,94923.9667,87474.55981,51216.83466,38289.64482,0,347.2372481
12/08/1977,1977,8,33,1977,94923.96737,80777.86687,50336.95771,32975.50099,0,0
19/08/1977,1977,8,34,1977,94923.9685,78892.98538,52807.45594,28436.4943,0,0
26/08/1977,1977,8,35,1977,94923.9685,67171.18281,39629.58424,30261.81344,0,0
02/09/1977,1977,9,36,1977,94923.96609,67692.61703,43582.35145,24206.84533,0,2245.097682
09/09/1977,1977,9,37,1977,94923.96754,51715.21014,36924.77856,9126.097978,0,6752.614824
16/09/1977,1977,9,38,1977,94923.96697,58390.64063,37561.95527,8277.794391,431.6381792,13354.16197
23/09/1977,1977,9,39,1977,94923.96848,72586.34486,54657.39402,10146.27422,3303.018637,5960.099117
30/09/1977,1977,9,40,1977,94923.96638,85334.85513,54971.10845,14678.2092,5523.258778,12050.49912
07/10/1977,1977,10,41,1977,94923.96827,89265.7912,73481.3624,0,8627.576739,8874.489739
14/10/1977,1977,10,42,1977,94923.96768,91587.23406,73448.00385,1640.359399,11236.23505,7507.906271
21/10/1977,1977,10,43,1977,94923.96758,92076.24856,67019.1524,8879.612508,17389.23401,1580.334637
28/10/1977,1977,10,44,1977,94923.96759,92131.77674,67559.82924,10459.2233,16115.6508,453.7255215
04/11/1977,1977,11,45,1977,94923.96809,90898.8523,58464.59634,15573.68866,19452.6308,1618.20709
01/06/1978,1978,6,23,1978,94923.96808,94923.96808,41769.13417,54652.06315,0,0
08/06/1978,1978,6,24,1978,94923.9672,94923.9672,41600.89764,54898.5974,0,0
16/06/1978,1978,6,25,1978,94923.96766,94923.96766,40893.16624,55598.54329,0,0
22/06/1978,1978,6,26,1978,94923.96807,94923.96807,40638.82039,55819.4887,0,0
29/06/1978,1978,6,27,1978,94923.96795,94923.96795,40246.80496,56212.76849,0,0
06/07/1978,1978,7,28,1978,94923.967,94923.967,39144.37039,57253.2374,0,0
13/07/1978,1978,7,29,1978,94923.9683,94710.7642,37698.85296,58646.92789,0,0
20/07/1978,1978,7,30,1978,94923.96696,93929.51809,37685.72525,57664.98214,0,0
27/07/1978,1978,7,31,1978,94923.96775,94173.64293,36821.89736,58749.22988,0,0
03/08/1978,1978,8,32,1978,94923.96799,92841.02771,39731.6839,54511.35793,0,0
10/08/1978,1978,8,33,1978,94923.96882,87382.27102,41737.71998,48128.1634,0,0
17/08/1978,1978,8,34,1978,94923.96692,87432.8864,40443.06156,50631.6827,0,0
24/08/1978,1978,8,35,1978,94923.96854,79737.29848,34396.01524,47908.61253,0,0
31/08/1978,1978,8,36,1978,94923.96768,85475.27617,30173.3655,56385.5436,0,2219.969056
07/09/1978,1978,9,37,1978,94923.96753,89682.66631,31630.09945,53712.33171,0,7585.738467
14/09/1978,1978,9,38,1978,94923.96659,84392.32213,30030.15036,53472.22891,230.273421,3392.820857
21/09/1978,1978,9,39,1978,94923.9657,87953.15166,25448.40668,52860.36263,1406.558162,11041.46831
28/09/1978,1978,9,40,1978,94923.96631,90071.10566,26307.88478,45553.53749,11678.30962,9289.415176
05/10/1978,1978,10,41,1978,94923.96786,91242.56751,72635.52961,479.260797,13101.84831,6613.637455
12/10/1978,1978,10,42,1978,94923.96929,91958.9555,73820.49968,5130.825733,11910.34458,3078.701951
19/10/1978,1978,10,43,1978,94923.96889,92576.43553,77340.04148,9132.192727,5840.977134,1371.009941
26/10/1978,1978,10,44,1978,94923.96806,94521.61888,72096.19795,19379.10403,3977.678865,0
02/11/1978,1978,11,45,1978,94923.96754,94796.08065,38072.54535,56470.12506,2163.577299,0
09/11/1978,1978,11,46,1978,94923.96807,94661.03864,67970.20134,26410.46963,562.7562971,282.2615035
16/11/1978,1978,11,47,1978,94923.96828,94923.96828,69733.82412,25907.14564,0,0
23/11/1978,1978,11,48,1978,94923.9661,94904.56013,64821.07797,30746.46533,129.3732139,0
30/11/1978,1978,11,48,1978,94923.96541,94905.44829,61170.39695,33625.54244,555.5135872,0
07/12/1978,1978,12,49,1978,94923.96646,94923.96647,60936.89223,34040.85402,356.0274482,0
07/06/1979,1979,6,23,1979,94923.95201,94923.95198,62362.96559,33349.53607,0,0
14/06/1979,1979,6,24,1979,94923.95101,94923.951,57756.28018,37968.87571,0,0
21/06/1979,1979,6,25,1979,94923.95248,94923.95246,58155.0368,37575.18909,0,0
28/06/1979,1979,6,26,1979,94923.95403,94923.95402,57469.21296,38255.89834,0,0
05/07/1979,1979,7,27,1979,94923.95305,94923.95302,57601.67767,38127.14841,0,0
12/07/1979,1979,7,28,1979,94923.95252,94923.9525,56805.38443,38940.8875,0,0
19/07/1979,1979,7,29,1979,94923.95109,94616.48216,57654.98454,37796.92454,0,0
26/07/1979,1979,7,30,1979,94923.95189,94340.45623,47488.29828,47676.46183,0,0
02/08/1979,1979,8,31,1979,94923.95065,93361.59549,57532.23771,36635.19779,0,0
09/08/1979,1979,8,32,1979,94923.95132,92447.38394,57300.44296,35933.90565,0,0
16/08/1979,1979,8,33,1979,94923.95317,92429.26502,57585.30248,36157.72126,0,0
23/08/1979,1979,8,34,1979,94923.95169,87261.08322,57210.31038,30919.59191,0,0
30/08/1979,1979,8,35,1979,94923.95077,85702.47768,53030.82944,33583.20989,12.96408383,1871.638272
06/09/1979,1979,9,36,1979,94923.95057,82852.07711,48047.6481,35548.34253,0,2010.417061
13/09/1979,1979,9,37,1979,94923.9519,85205.04769,47188.78002,33500.98135,246.4059697,6960.679675
20/09/1979,1979,9,38,1979,94923.95261,91316.78025,49840.02288,30780.16749,4888.889625,9230.066894
27/09/1979,1979,9,39,1979,94923.95261,91143.3714,51269.24714,23736.23123,11873.35132,7874.810994
04/10/1979,1979,10,40,1979,94923.95006,91724.48819,74134.02432,1216.089518,16270.48304,1834.392784
11/10/1979,1979,10,41,1979,94923.95355,92690.23915,71256.94198,10068.8423,11728.29657,1589.359761
18/10/1979,1979,10,42,1979,94923.95163,93640.90267,71717.46031,16007.51257,6156.158982,694.0459418
25/10/1979,1979,10,43,1979,94923.95193,93783.57818,66363.86665,24003.19964,4227.633683,653.8995906
